field_1,MonitoringLocationIdentifier,lat,lon
"27439",USGS-05451460,42.0919313,-93.0004783
"16441",EPA_R7_WQX-BR12,41.180696,-91.181424
"27455",USGS-05454500,41.6566832,-91.5410017
"27453",USGS-05453520,41.7152933,-91.5301698
"27366",USGS-05425500,43.1880556,-88.7261111
"27368",USGS-05426000,43.1,-88.8494444
"27397",USGS-05430500,42.6136111,-89.0716667
"27416",USGS-05446500,41.5561111,-90.1852778
"16823",IL_EPA_WQX-P-04,41.55576,-90.18514
"16824",IL_EPA_WQX-P-06,41.77229,-89.74561
"16825",IL_EPA_WQX-P-14,42.12201,-89.25517
"27414",USGS-05437500,42.4502778,-89.0725
"16826",IL_EPA_WQX-P-15,42.44993,-89.0724
"27545",USGS-05501600,39.7239345,-91.3623707
"27711",USGS-05587550,38.8614371,-90.1376082
"16786",IL_EPA_WQX-J-98,38.86566,-90.14472
"16760",IL_EPA_WQX-F-16,41.30547,-88.15133
"27564",USGS-05526130,41.1522544,-87.9136556
"16759",IL_EPA_WQX-F-02,41.16016,-87.6626
"16761",IL_EPA_WQX-FL-02,41.00793,-87.82304
"27558",USGS-05525540,40.812257,-87.8069797
"16762",IL_EPA_WQX-FL-04,40.82319,-87.58158
"27582",USGS-05534050,41.5963889,-88.0686111
"27600",USGS-05537000,41.5702778,-88.0794444
"16767",IL_EPA_WQX-G-39,41.82124,-87.82179
"27578",USGS-05532500,41.8216667,-87.8219444
"16766",IL_EPA_WQX-G-23,41.53645,-88.08297
"27602",USGS-05537980,41.5363889,-88.0825
"16720",IL_EPA_WQX-D-23,41.32305,-88.71044
"27619",USGS-05541510,41.3953089,-88.2970087
"16738",IL_EPA_WQX-DT-06,42.1659,-88.28983
"27642",USGS-05550000,42.1664134,-88.2903603
"16740",IL_EPA_WQX-DT-22,42.27954,-88.22692
"27638",USGS-05549500,42.3100222,-88.2514745
"27639",USGS-05549501,42.3091889,-88.2514745
"16741",IL_EPA_WQX-DT-35,42.47899,-88.1785
"27629",USGS-05545750,42.6108512,-88.225923
"27645",USGS-05551000,41.9961111,-88.295
"16739",IL_EPA_WQX-DT-09,41.99427,-88.29427
"27660",USGS-05553000,41.3455891,-88.839799
"16737",IL_EPA_WQX-DT-01,41.35626,-88.82757
"16742",IL_EPA_WQX-DT-38,41.72945,-88.33883
"27648",USGS-05551540,41.7336111,-88.3333333
"16719",IL_EPA_WQX-D-16,41.25732,-89.3485
"16718",IL_EPA_WQX-D-09,41.02573,-89.41711
"16717",IL_EPA_WQX-D-05,40.5737,-89.65514
"27701",USGS-05586300,39.6327778,-90.6077778
"16722",IL_EPA_WQX-D-32,39.70329,-90.6458
"27700",USGS-05586100,39.7033802,-90.6454047
"16716",IL_EPA_WQX-D-01,39.16012,-90.61446
"28576",USGS-07019370,38.3578318,-90.3567853
"28549",USGS-07010220,38.4258868,-90.2942828
"28539",USGS-07005500,38.7008838,-90.2081665
"28573",USGS-07019280,38.4628317,-90.4148419
"28569",USGS-07019210,38.5122222,-90.4313889
"28563",USGS-07019000,38.5047344,-90.5908725
"28556",USGS-07014500,38.1585278,-91.1084722
"28567",USGS-07019130,38.5466111,-90.4850278
"16782",IL_EPA_WQX-I-84,37.21652,-89.466
"16432",EPA_R7_WQX-BR01,37.561799,-89.47111
"27724",USGS-05599500,37.7480556,-89.3466667
"27723",USGS-05599490,37.7583333,-89.3277778
"16802",IL_EPA_WQX-N-12,37.75787,-89.32728
"27718",USGS-05595000,38.3197222,-89.8886111
"16812",IL_EPA_WQX-O-30,38.01673,-89.95675
"7719",21MSWQ_WQX-02486500,32.1765833,-90.2433056
"25606",USGS-02489500,30.7932428,-89.8209072
"25608",USGS-02492600,30.385193,-89.7367304
"17020",LADEQWPD_WQX-1041,30.452478,-89.755506
"17021",LADEQWPD_WQX-1042,30.45328,-89.76162
"17099",LADEQWPD_WQX-3588,30.621359,-89.866385
"16883",LADEQWPD_WQX-0064,30.629746,-89.896636
"25607",USGS-02492000,30.6293564,-89.8972956
"16881",LADEQWPD_WQX-0062,30.70591,-89.846584
"17103",LADEQWPD_WQX-3592,30.568339,-89.808605
"17100",LADEQWPD_WQX-3589,30.571942,-89.806667
"17105",LADEQWPD_WQX-3594,30.32759,-89.632376
"16869",LADEQWPD_WQX-0032,30.23637,-89.614902
"16901",LADEQWPD_WQX-0105,30.231191,-89.668746
"28589",USGS-07029180,35.6259806,-89.8793278
"21627",TDECWR_WQX-TNW000004595,36.049,-89.5571
"21628",TDECWR_WQX-TNW000004597,36.19262,-89.35885
"21630",TDECWR_WQX-TNW000004599,36.27691,-89.05998
"21629",TDECWR_WQX-TNW000004598,36.2511,-89.1922
"28584",USGS-07026000,36.2511791,-89.1925686
"28585",USGS-07026040,36.2408294,-89.217644
"21902",TDECWR_WQX-TNW000005614,36.246543,-88.973838
"29176",USGS-07265401,33.7803873,-91.0695538
"15143",ARDEQH2O_WQX-FRA0036,35.532501,-90.424202
"28622",USGS-07047520,35.3645296,-90.5767733
"15326",ARDEQH2O_WQX-WHI0031,34.7903,-91.4458
"28758",USGS-07077000,34.7944444,-91.4447222
"28764",USGS-07077830,34.3527028,-91.1054194
"28763",USGS-07077800,34.6856517,-91.3154036
"29175",USGS-07265283,33.9889909,-91.3131738
"32009",USGS-322023090544500,32.3397222,-90.9125
"32155",USGS-335946090121100,33.9961111,-90.2030556
"32160",USGS-340120090113300,34.0222222,-90.1925
"32165",USGS-340203090073000,34.0341667,-90.125
"29197",USGS-07281610,33.5328977,-90.2381395
"29196",USGS-07281600,33.6513889,-90.2111111
"29225",USGS-07287500,32.9280556,-90.4127778
"29207",USGS-07287120,33.3967885,-90.2720286
"29214",USGS-07287163,33.2784565,-90.3617528
"32068",USGS-332055090165600,33.3487336,-90.2823066
"32070",USGS-332100090165900,33.3501224,-90.28314
"32071",USGS-332104090170200,33.3512335,-90.2839733
"32073",USGS-332109090170500,33.3526224,-90.2848067
"32074",USGS-332114090170800,33.3540112,-90.28564
"32060",USGS-331754090211300,33.2984562,-90.353697
"32055",USGS-331739090212900,33.2942896,-90.3581416
"32056",USGS-331745090212900,33.2959562,-90.3581415
"32057",USGS-331748090213100,33.2970673,-90.3570304
"32058",USGS-331752090211900,33.2979006,-90.3553637
"29218",USGS-07287300,33.1734581,-90.4881452
"29260",USGS-07288800,32.4873633,-90.8173251
"29276",USGS-07288955,32.4441667,-90.9141667
"32025",USGS-323805090514700,32.6347222,-90.8630556
"32017",USGS-322804090533900,32.4677778,-90.8941667
"32019",USGS-323045090484300,32.5125,-90.8119444
"15161",ARDEQH2O_WQX-OUA0021,34.61,-93.6972
"15146",ARDEQH2O_WQX-LOUA016R,34.426788,-92.890701
"29544",USGS-07362000,33.5963889,-92.8180556
"15167",ARDEQH2O_WQX-OUA0030,34.2378,-92.9589
"15155",ARDEQH2O_WQX-OUA0006,34.3861,-92.8389
"15163",ARDEQH2O_WQX-OUA0023,34.2847,-93.4156
"15170",ARDEQH2O_WQX-OUA0035,33.8756,-93.3044
"15171",ARDEQH2O_WQX-OUA0037,33.4842,-92.7539
"15156",ARDEQH2O_WQX-OUA0008B,33.0608,-92.1233
"16936",LADEQWPD_WQX-0544,32.984542,-92.07879
"32038",USGS-325539092042501,32.9273889,-92.0737194
"32039",USGS-325725092050401,32.9569611,-92.0844306
"16864",LADEQWPD_WQX-0013,32.697151,-92.086472
"15187",ARDEQH2O_WQX-OUA0117,33.5,-91.998596
"29556",USGS-07367640,32.1079343,-92.0743016
"29538",USGS-07355601,31.1337898,-91.7192869
"29537",USGS-073556005,31.2501836,-91.9381793
"29539",USGS-07355603,31.2504613,-91.9381794
"29535",USGS-07355510,31.2796279,-92.4015243
"29534",USGS-07355500,31.3129602,-92.4429148
"16934",LADEQWPD_WQX-0428,31.754689,-92.344706
"29591",USGS-07372200,31.7543363,-92.3445833
"16972",LADEQWPD_WQX-0801,31.633105,-91.82202
"16976",LADEQWPD_WQX-0812,31.579645,-91.98041
"16894",LADEQWPD_WQX-0089,31.580732,-92.309871
"16969",LADEQWPD_WQX-0796,31.982333,-91.565242
"29590",USGS-07370190,31.7243314,-91.544565
"16908",LADEQWPD_WQX-0159,31.724522,-91.545204
"29277",USGS-07289000,32.315,-90.9058333
"7729",21MSWQ_WQX-07290650,32.018,-90.8771944
"7730",21MSWQ_WQX-07292500,31.3238056,-91.1084444
"29279",USGS-07292500,31.3247222,-91.1094444
"29597",USGS-07374220,30.0979772,-90.9125973
"29624",USGS-07381450,30.1557222,-91.3313889
"16891",LADEQWPD_WQX-0080,30.155453,-91.331511
"31955",USGS-302510091203200,30.4194444,-91.3422222
"16929",LADEQWPD_WQX-0336,30.444089,-91.347342
"29629",USGS-07381600,29.6928194,-91.2119368
"17070",LADEQWPD_WQX-1200,29.707511,-91.299189
"16899",LADEQWPD_WQX-0100,29.791896,-91.498721
"16875",LADEQWPD_WQX-0045,30.162649,-92.055832
"29631",USGS-07386935,30.1627021,-92.0556776
"16952",LADEQWPD_WQX-0677,29.824163,-92.131853
"16953",LADEQWPD_WQX-0678,29.759652,-92.124567
"16861",LADEQWPD_WQX-0001,29.951079,-92.156062
"29598",USGS-07374400,29.9388163,-90.3636916
"29600",USGS-07374525,29.8571508,-89.977847
"29625",USGS-073814675,29.6683333,-91.0997222
"31888",USGS-295800091125000,29.9668682,-91.2139928
"35382",USGS-465721096481100,46.9558333,-96.8030556
"26856",USGS-05054200,46.9769096,-96.8209139
"35383",USGS-465721096481200,46.9557979,-96.8036916
"35384",USGS-465723096481400,46.9563889,-96.8038889
"35389",USGS-465816096492300,46.9710763,-96.823414
"26855",USGS-05054000,46.861075,-96.7836924
"35365",USGS-465328096461200,46.8910747,-96.7703583
"35366",USGS-465328096461400,46.8910747,-96.7709139
"35368",USGS-465343096463500,46.8952415,-96.7767473
"26854",USGS-05053800,46.8038531,-96.7967491
"35399",USGS-470205096485500,47.0346883,-96.8156355
"35402",USGS-470452096490400,47.0810786,-96.8181353
"35400",USGS-470344096493700,47.0621894,-96.8273023
"26888",USGS-05064500,47.351918,-96.843691
"26883",USGS-05062130,47.0926944,-96.8170556
"26905",USGS-05082500,47.9269234,-97.0292435
"26906",USGS-05082520,47.9507222,-97.055
"26904",USGS-05079000,47.7755272,-96.6095101
"35467",USGS-475854097032001,47.9816469,-97.0559091
"26920",USGS-05092000,48.5722064,-97.1475697
"26960",USGS-05133500,48.6344009,-93.913228
"27730",USGS-06036650,45.8971361,-111.5956722
"27733",USGS-06037500,44.6570722,-111.0679639
"1014",11NPSWRD_WQX-YELL_MDR,44.715549,-111.102835
"1009",11NPSWRD_WQX-YELL_FH001.8C,44.6191196,-110.8627352
"27731",USGS-06036905,44.6201833,-110.8635028
"1013",11NPSWRD_WQX-YELL_MD133.2T,44.6541966,-111.060892
"17246",MDEQ_WQ_WQX-M05LGALR13,45.885833,-111.441667
"27734",USGS-06052500,45.8853556,-111.438286
"17243",MDEQ_WQ_WQX-M05LGALR06,45.623333,-111.205
"17244",MDEQ_WQ_WQX-M05LGALR07,45.671111,-111.208611
"17245",MDEQ_WQ_WQX-M05LGALR10,45.823056,-111.272222
"17242",MDEQ_WQ_WQX-M05LGALR03,45.540278,-111.234444
"17241",MDEQ_WQ_WQX-M05LGALR02,45.519722,-111.250556
"27737",USGS-06057000,46.3347389,-111.5313722
"35279",USGS-461411111280601,46.2363464,-111.4692166
"27735",USGS-06054500,46.1465722,-111.4202778
"35264",USGS-460614111234801,46.1038178,-111.3974633
"35254",USGS-460230111253101,46.0416229,-111.4262148
"35230",USGS-455657111283501,45.9491781,-111.477328
"35266",USGS-460709111241001,46.1192346,-111.4036858
"35310",USGS-462107111312301,46.351876,-111.523858
"27758",USGS-06090800,47.8169111,-110.6661417
"27757",USGS-06089000,47.5257778,-111.511036
"19225",MTWTRSHD_WQX-SUN-SUNR51,47.546944,-111.528333
"19226",MTWTRSHD_WQX-SUN-SUNR52,47.534167,-111.715556
"19228",MTWTRSHD_WQX-SUN-SUNR54,47.502222,-111.932222
"27754",USGS-06085800,47.5016278,-111.9319139
"27759",USGS-06101500,48.3059611,-111.0805278
"27762",USGS-06108800,47.9327194,-110.5144333
"27763",USGS-06109500,48.0037833,-110.2588222
"27764",USGS-06114700,47.6651583,-109.6520139
"27765",USGS-06115200,47.6314306,-108.6877444
"27775",USGS-06174500,48.1300528,-106.3643139
"27776",USGS-06177000,48.067325,-105.5330972
"27769",USGS-06132000,48.044425,-106.3562583
"27786",USGS-06185500,48.1235,-104.4733
"15701",COEOMAHA_WQX-GARNFMORR2,47.98393,-104.0156
"1020",11NPSWRD_WQX-YELL_YS616.4M,44.5666205,-110.381983
"27795",USGS-06195950,45.8471622,-109.9407423
"1019",11NPSWRD_WQX-YELL_YS549.7M,45.1117743,-110.793318
"27792",USGS-06191500,45.1121194,-110.7936667
"35193",USGS-454303110280001,45.7175778,-110.4666778
"27793",USGS-06192500,45.5972111,-110.5664972
"27802",USGS-06214500,45.8001194,-108.4680306
"35209",USGS-454834108273001,45.8095806,-108.458
"35184",USGS-453645108501901,45.6124306,-108.8386389
"35190",USGS-453959109212101,45.6663194,-109.3557
"35194",USGS-454314109380901,45.7206306,-109.6357
"35186",USGS-453836108221501,45.6441306,-108.7206694
"27798",USGS-06205000,45.5367417,-109.4220556
"27800",USGS-06207500,45.0099111,-109.0653667
"27801",USGS-06208500,45.4657139,-108.8441056
"35268",USGS-460826107350401,46.1406111,-107.5843389
"35235",USGS-455951108073401,45.9974889,-108.126
"35219",USGS-455223108210501,45.8730889,-108.3513
"27804",USGS-06220800,43.441622,-109.4587584
"27810",USGS-06228000,43.0105148,-108.3767701
"27809",USGS-06227600,43.1427778,-108.7088889
"27817",USGS-06236100,43.1289722,-108.2248333
"27808",USGS-06226100,43.2219444,-108.95
"27805",USGS-06222600,43.3533333,-109.1886111
"27821",USGS-06259000,43.4249575,-108.1789858
"27822",USGS-06259050,43.5792083,-108.2129083
"27825",USGS-06274300,44.3832907,-108.0362117
"27824",USGS-06268600,44.0146791,-107.9695392
"27823",USGS-06264700,43.7360664,-108.161209
"27827",USGS-06279500,44.7585662,-108.1814972
"27845",USGS-06294700,46.1470806,-107.4673472
"34868",USGS-444857106030401,44.81575,-106.0844444
"34848",USGS-443927106074401,44.6575,-106.1288889
"27879",USGS-06317000,44.6499823,-106.1275278
"34812",USGS-442538106082001,44.42725,-106.1388056
"34780",USGS-441632106071601,44.2755556,-106.1211111
"34777",USGS-441533106084401,44.2591667,-106.1455556
"34769",USGS-440919106091401,44.1553056,-106.1538333
"34766",USGS-440720106083801,44.1222222,-106.1438889
"34762",USGS-440552106094601,44.0977778,-106.1627778
"34728",USGS-440152106101801,44.0311111,-106.1716667
"34696",USGS-435453106104701,43.9146667,-106.17975
"27878",USGS-06312500,43.6930295,-106.5305951
"17329",MDEQ_WQ_WQX-Y18PR40,45.426944,-105.403889
"17330",MDEQ_WQ_WQX-Y18PWDRR01,45.42698,-105.40447
"27884",USGS-06324710,45.4274306,-105.4027194
"27883",USGS-06324500,45.0571972,-105.8783778
"17328",MDEQ_WQ_WQX-Y18PR30,45.067778,-105.869722
"34882",USGS-445601105570201,44.9336111,-105.9505556
"34879",USGS-445537105590401,44.9269444,-105.9844444
"27893",USGS-06326520,46.7375062,-105.4291576
"27892",USGS-06326500,46.4294361,-105.3103306
"17335",MDEQ_WQ_WQX-Y21PR30,46.428611,-105.308889
"17338",MDEQ_WQ_WQX-Y21PWDRR03,46.2456,-105.26449
"17339",MDEQ_WQ_WQX-Y21PWDRR04,45.7511,-105.0891
"17333",MDEQ_WQ_WQX-Y21PR10,45.751111,-105.090278
"27889",USGS-06325650,45.7522201,-105.0880309
"27848",USGS-06295000,46.2666361,-106.6913028
"27895",USGS-06329500,47.6774139,-104.1554111
"919",11NPSWRD_WQX-THRO_NGPN_L110,46.9373474,-103.5486374
"27905",USGS-06337000,47.5954389,-103.2633694
"920",11NPSWRD_WQX-THRO_NGPN_L310,47.5942192,-103.3576279
"27963",USGS-06423500,44.0810985,-102.4012746
"34851",USGS-444121101174001,44.6891501,-101.2948712
"27977",USGS-06438000,44.369989,-102.5665256
"15696",COEOMAHA_WQX-FTRNFWHTR1,43.7401,-99.5434
"27987",USGS-06452000,43.7483274,-99.5564948
"28003",USGS-06461600,42.8761157,-100.2667938
"788",11NPSWRD_WQX-NIOB_NGPN_B110,42.9015167,-100.3624833
"28002",USGS-06461500,42.9022222,-100.3622222
"790",11NPSWRD_WQX-NIOB_NGPN_N110,42.9016666,-100.3620167
"28004",USGS-06462000,42.7869468,-100.0353998
"28000",USGS-06460800,42.8522273,-100.5215213
"28033",USGS-06476000,44.3635947,-98.199257
"16442",EPA_R7_WQX-BR13,42.880448,-97.278897
"15719",COEOMAHA_WQX-MORNFJAMR1,42.90733,-97.32653
"28035",USGS-06478513,42.9958297,-97.3697806
"15720",COEOMAHA_WQX-MORNFJAMR2,43.05772,-97.39861
"28034",USGS-06478500,43.1858255,-97.635622
"15709",COEOMAHA_WQX-GPTRRTW1A,42.84781,-97.46
"15741",COEOMAHA_WQX-MORRR0851A,42.8349,-98.1393
"27997",USGS-06453305,42.8347207,-98.1392418
"15697",COEOMAHA_WQX-FTRRRTW1A,43.0483,-98.5394
"34489",USGS-423930096423701,42.6584,-96.7104
"28054",USGS-06485500,42.8375205,-96.5619219
"15714",COEOMAHA_WQX-MORNFBSXR1,42.52433,-96.47994
"28075",USGS-06630000,41.8721813,-107.0575465
"28077",USGS-06636000,42.1782928,-106.876432
"28076",USGS-06635000,42.0096844,-106.513083
"28086",USGS-06645000,42.8588889,-106.2113889
"28083",USGS-06644085,42.8419095,-106.3597499
"28082",USGS-06643510,42.7716308,-106.5305907
"28081",USGS-06643500,42.7119444,-106.5580556
"28080",USGS-06642000,42.574129,-106.69254
"28079",USGS-06641000,42.4649607,-106.8469896
"28089",USGS-06652800,42.4569134,-104.9477477
"28088",USGS-06652000,42.652496,-105.1591434
"28099",USGS-06686000,41.4886111,-102.6258333
"28098",USGS-06682505,41.7616361,-103.417716
"899",11NPSWRD_WQX-SCBL_NGPN_P110,41.8531333,-103.6945334
"28095",USGS-06678500,41.9366323,-103.929392
"583",11NPSWRD_WQX-FOLA_NGPN_P110,42.2024155,-104.5297318
"28093",USGS-06674500,41.9885755,-104.0532823
"28100",USGS-06690500,41.2108333,-101.6322222
"15805",CORIVWCH_WQX-188,40.3220507,-103.9222225
"28181",USGS-06758500,40.3213889,-103.9202778
"34007",USGS-402058104245100,40.3494256,-104.4146766
"16109",CORIVWCH_WQX-5157,40.3787188,-104.467041
"15767",CORIVWCH_WQX-117,40.319738,-104.811465
"19242",MWRD_WQX-Miliken,40.32002,-104.811
"33991",USGS-401910104483900,40.3194266,-104.8113595
"33929",USGS-401330104505800,40.224983,-104.8499728
"19252",MWRD_WQX-SP-RD28,40.188261,-104.829437
"19250",MWRD_WQX-SP-FTL,40.080078,-104.821383
"15957",CORIVWCH_WQX-401,40.08,-104.8215
"15808",CORIVWCH_WQX-191,40.0806,-104.8214
"28148",USGS-06721000,40.1160943,-104.8185831
"19251",MWRD_WQX-SP-RD18,40.116061,-104.818253
"19253",MWRD_WQX-SP-RD8,40.043847,-104.823733
"33724",USGS-395913104495500,39.9869284,-104.8324732
"19246",MWRD_WQX-SP-160,39.986955,-104.832293
"33735",USGS-400001104493600,40.0002615,-104.8271951
"15816",CORIVWCH_WQX-209,39.9863438,-104.8322142
"28145",USGS-06720500,39.9219294,-104.868864
"19245",MWRD_WQX-SP-124,39.922777,-104.86746
"33678",USGS-395306104540600,39.8849854,-104.902199
"19244",MWRD_WQX-SP-104,39.885306,-104.901556
"33675",USGS-395226104544600,39.8738745,-104.9133107
"33666",USGS-395116104561300,39.8544302,-104.9374785
"19248",MWRD_WQX-SP-88,39.85607,-104.937907
"15817",CORIVWCH_WQX-213,39.8557,-104.9382
"19249",MWRD_WQX-SP-CC,39.827,-104.948583
"33659",USGS-394938104565300,39.8272083,-104.9485902
"19247",MWRD_WQX-SP-64,39.812185,-104.958525
"28135",USGS-06714215,39.8122085,-104.9583129
"33651",USGS-394847104570700,39.8130418,-104.9524794
"15829",CORIVWCH_WQX-227,39.8270319,-104.9487582
"28180",USGS-06756995,40.3058143,-104.2449505
"33985",USGS-401823104143900,40.3063699,-104.2446727
"19241",MWRD_WQX-Kersey,40.412,-104.563
"15806",CORIVWCH_WQX-189,40.4118154,-104.5629787
"28176",USGS-06754000,40.4119253,-104.5627366
"34021",USGS-402238104402500,40.3772034,-104.6741309
"16095",CORIVWCH_WQX-5115,40.3792848,-104.672418
"34015",USGS-402120104430001,40.3555369,-104.7171886
"33622",USGS-394602104590500,39.7672089,-104.9852588
"28134",USGS-06714130,39.7869309,-104.9749804
"15807",CORIVWCH_WQX-190,39.7776657,-104.9778831
"16205",CORIVWCH_WQX-682,39.75624,-105.00683
"28133",USGS-06714000,39.7598972,-105.0036861
"15955",CORIVWCH_WQX-400,40.3572338,-103.5285359
"28183",USGS-06759910,40.3575,-103.5280556
"16100",CORIVWCH_WQX-5124,40.5117816,-103.2985919
"15826",CORIVWCH_WQX-223,40.7927993,-102.9460105
"16111",CORIVWCH_WQX-5163,40.8087219,-102.919711
"19239",MWRD_WQX-Iliff,40.7475,-103.056
"34135",USGS-404256103072500,40.7155438,-103.1240925
"15828",CORIVWCH_WQX-226,40.6752669,-103.1321826
"15801",CORIVWCH_WQX-181,40.5393334,-103.26736
"28184",USGS-06760500,40.8433245,-102.8132488
"19235",MWRD_WQX-Crook,40.8416,-102.8052
"34043",USGS-402722103224100,40.4560929,-103.378551
"19236",MWRD_WQX-FtMorgan,40.2683,-103.8015
"15804",CORIVWCH_WQX-187,40.2685265,-103.8012175
"28182",USGS-06759500,40.2684028,-103.8011917
"33969",USGS-401702103414600,40.2838695,-103.6966166
"15803",CORIVWCH_WQX-186,40.3222399,-103.5933957
"28185",USGS-06764000,40.9749928,-102.2518517
"28186",USGS-06764880,41.1261111,-101.5766667
"34222",USGS-410510101531500,41.0861036,-101.8879558
"28187",USGS-06765500,41.118054,-100.7732011
"28216",USGS-06785000,41.2035,-98.4461111
"28214",USGS-06784000,41.0325,-98.7405556
"28220",USGS-06790500,41.263346,-98.449236
"28224",USGS-06793000,41.4186111,-97.7236111
"28221",USGS-06791150,41.2763611,-98.2521111
"28223",USGS-06792000,41.3944444,-98.0038889
"28230",USGS-06799000,42.0037778,-97.4260278
"34337",USGS-420444097543301,42.0692694,-97.9331194
"28231",USGS-06799350,41.8394441,-96.7275324
"28237",USGS-06800500,41.2933333,-96.2838889
"15735",COEOMAHA_WQX-MORRR0691A,42.00625,-96.24186
"15736",COEOMAHA_WQX-MORRR0691B,42.00936,-96.23969
"34364",USGS-421410096200401,42.2360278,-96.3345556
"16457",EPA_R7_WQX-BR29,42.489065,-96.42424
"15721",COEOMAHA_WQX-MORNFLSXR1,41.81033,-96.04855
"16446",EPA_R7_WQX-BR17,41.804278,-96.06498
"15722",COEOMAHA_WQX-MORNFLSXR2,41.96503,-95.9725
"28061",USGS-06607500,41.9644323,-95.9727884
"15733",COEOMAHA_WQX-MORRR0619A,41.28522,-95.87708
"15731",COEOMAHA_WQX-MORRR0563A,40.68764,-95.84642
"15723",COEOMAHA_WQX-MORNFNHBR1,40.60164,-95.64545
"28283",USGS-06810000,40.6016667,-95.645
"16459",EPA_R7_WQX-BR31,40.498648,-95.677177
"15729",COEOMAHA_WQX-MORRR0498A,40.05028,-95.42
"6258",21KAN001_WQX-SC235,40.054226,-95.420565
"33946",USGS-401509095314901,40.2525,-95.5302778
"28289",USGS-06817000,40.7432778,-95.0141944
"28291",USGS-06817800,39.971939,-94.9963617
"28290",USGS-06817700,40.2024722,-95.0695556
"28302",USGS-06824500,40.0344444,-101.5427778
"28306",USGS-06844500,40.1316667,-99.5025
"6881",21KAN001_WQX-SPB162,39.99277,-97.93205
"6254",21KAN001_WQX-SC231,39.99277,-97.93205
"28308",USGS-06853000,40.0688889,-98.3736111
"6283",21KAN001_WQX-SC263,39.070771,-96.867031
"6264",21KAN001_WQX-SC241,39.35595,-97.12733
"6318",21KAN001_WQX-SC504,39.37979,-97.17525
"6722",21KAN001_WQX-SPA217,39.54271,-97.27206
"6895",21KAN001_WQX-SPB189,39.59603,-97.57127
"6324",21KAN001_WQX-SC510,39.59603,-97.57127
"6173",21KAN001_WQX-SC003,39.58906,-97.6583
"6814",21KAN001_WQX-SPB018,39.69726,-97.7915
"6608",21KAN001_WQX-SP910,39.45861,-97.2232
"6317",21KAN001_WQX-SC503,39.30269,-97.05294
"33353",USGS-391809097031100,39.3026083,-97.05295
"6222",21KAN001_WQX-SC142,39.04331,-96.82928
"33346",USGS-391734097014100,39.2928389,-97.0279361
"33315",USGS-391554097015200,39.2649528,-97.0311611
"33323",USGS-391619097021600,39.2719194,-97.0376389
"33318",USGS-391559097021300,39.2662528,-97.0368917
"33332",USGS-391635097021800,39.2763333,-97.0384389
"33304",USGS-391507097000300,39.2518833,-97.0008444
"33305",USGS-391515097002200,39.2540472,-97.0060917
"33308",USGS-391530097003100,39.2582889,-97.0086944
"33289",USGS-391406097004000,39.2349056,-97.0111139
"33292",USGS-391418097001500,39.2383917,-97.0040667
"33293",USGS-391430096595900,39.2416361,-96.9996278
"33313",USGS-391551097013100,39.2641,-97.0254833
"33314",USGS-391554097011100,39.2650472,-97.0195972
"33317",USGS-391559097004900,39.26635,-97.0137056
"33312",USGS-391547097003700,39.2630056,-97.0103639
"6661",21KAN001_WQX-SPA082,38.97949,-96.85718
"6285",21KAN001_WQX-SC265,38.90713,-97.11801
"28313",USGS-06877600,38.9063891,-97.1177952
"6728",21KAN001_WQX-SPA249,38.87443,-97.40956
"7030",21KAN001_WQX-SPB601,38.86342,-97.51039
"6633",21KAN001_WQX-SPA025,38.82712,-97.58623
"6288",21KAN001_WQX-SC268,38.86063,-97.5389
"6328",21KAN001_WQX-SC514,38.7404,-97.58072
"6284",21KAN001_WQX-SC264,39.02827,-96.80449
"6286",21KAN001_WQX-SC266,38.96909,-97.47637
"6282",21KAN001_WQX-SC262,39.174917,-96.554782
"6774",21KAN001_WQX-SPA386,39.17466,-96.55408
"28316",USGS-06879820,39.1747194,-96.5547245
"6332",21KAN001_WQX-SC518,39.0898,-96.71389
"28362",USGS-06889850,39.0666667,-95.4619444
"28361",USGS-06889750,39.0688889,-95.5436111
"6223",21KAN001_WQX-SC143,39.080119,-95.613684
"28350",USGS-06888990,39.0719444,-95.7163715
"6278",21KAN001_WQX-SC258,39.06701,-95.65038
"28346",USGS-06888705,39.0983326,-95.946656
"6279",21KAN001_WQX-SC259,39.09843,-95.94669
"6280",21KAN001_WQX-SC260,39.19685,-96.30513
"6822",21KAN001_WQX-SPB032,39.19685,-96.30513
"6987",21KAN001_WQX-SPB488,39.06041,-95.59444
"6226",21KAN001_WQX-SC203,39.11148,-94.61644
"33219",USGS-390552094364301,39.0977778,-94.6119444
"28390",USGS-06892950,39.0900045,-94.6091232
"33211",USGS-390515094393500,39.0875,-94.6597222
"28387",USGS-06892518,39.0461111,-94.7894444
"6207",21KAN001_WQX-SC127,39.04606,-94.78931
"28385",USGS-06892505,39.0458333,-94.8094444
"6270",21KAN001_WQX-SC250,39.05927,-94.87131
"6609",21KAN001_WQX-SP911,39.05888,-94.87114
"28378",USGS-06892380,38.9855556,-94.9447222
"6274",21KAN001_WQX-SC254,38.98213,-94.96482
"6277",21KAN001_WQX-SC257,39.04837,-95.38803
"6276",21KAN001_WQX-SC256,38.97558,-95.23561
"6275",21KAN001_WQX-SC255,38.95585,-95.0968
"28372",USGS-06891100,38.9561148,-95.0955253
"28324",USGS-06881500,40.2566667,-96.7469444
"6263",21KAN001_WQX-SC240,39.6876,-96.63872
"6256",21KAN001_WQX-SC233,39.95781,-96.60998
