"","MonitoringLocationIdentifier","lat","lon"
"31299","USGS-334251090181900",33.7141667,-90.3052778
"31300","USGS-334303090060100",33.7175,-90.1002778
"31301","USGS-3343040813630",33.7178583,-81.6083361
"31302","USGS-334308081362706",33.7199694,-81.6068722
"31303","USGS-334316081362204",33.7211472,-81.606025
"31304","USGS-334317081361901",33.7213111,-81.6061
"31305","USGS-334318081362001",33.7215833,-81.6055889
"31306","USGS-3343250813616",33.7236111,-81.6044444
"31307","USGS-3343310813610",33.7252778,-81.6027778
"31308","USGS-334402090395400",33.735,-90.6658333
"31309","USGS-334423116354801",33.7397222,-116.5966667
"31310","USGS-3344250813538",33.7402778,-81.5938889
"31311","USGS-3344280813547",33.7411111,-81.5963889
"31312","USGS-3344490813553",33.7469444,-81.5980556
"31313","USGS-334456116350201",33.7488889,-116.5838889
"31314","USGS-3344580813559",33.7494444,-81.5997222
"31315","USGS-3345100813509",33.7527778,-81.5858333
"31316","USGS-334658081264400",33.7829259,-81.4453803
"31317","USGS-334716116395001",33.7877778,-116.6638889
"31318","USGS-334754116435101",33.7983333,-116.7308333
"31319","USGS-334811081460200",33.8031923,-81.7670523
"31320","USGS-334833116463501",33.8091667,-116.7763889
"31321","USGS-334921116432101",33.8225,-116.7225
"31322","USGS-335123116402901",33.8563889,-116.6747222
"31323","USGS-335151116411701",33.8641667,-116.6880556
"31324","USGS-335200090094500",33.8666667,-90.1625
"31325","USGS-335250090454700",33.8805556,-90.7630556
"31326","USGS-335444079024500",33.9122222,-79.0458333
"31327","USGS-335448079024500",33.9133333,-79.0458333
"31328","USGS-335506117381201",33.9183333,-117.6338889
"31329","USGS-335632090291000",33.9422222,-90.4861111
"31330","USGS-335645117365301",33.9458475,-117.6156076
"31331","USGS-335655117395601",33.9486251,-117.6664424
"31332","USGS-335737090270100",33.9608333,-90.4483333
"31333","USGS-335827117253801",33.9741667,-117.4272222
"31334","USGS-335832111425401",33.9756611,-111.7149639
"31335","USGS-335835117253401",33.9763889,-117.426111
"31336","USGS-335835117412701",33.9763889,-117.6908333
"31337","USGS-335910117425801",33.9861111,-117.716111
"31338","USGS-335913117080701",33.9869444,-117.1352778
"31339","USGS-335915090423900",33.9875,-90.7108333
"31340","USGS-335919090133600",33.9886111,-90.2266667
"31341","USGS-335937109275200",33.9936591,-109.4650902
"31342","USGS-335946090121100",33.9961111,-90.2030556
"31343","USGS-340030090155300",34.0083333,-90.2647222
"31344","USGS-340041117355701",34.0106389,-117.5998056
"31345","USGS-340042117355901",34.0116667,-117.5997222
"31346","USGS-340102112203800",34.0172549,-112.3446111
"31347","USGS-340120090113300",34.0222222,-90.1925
"31348","USGS-340127117355901",34.024179,-117.6006082
"31349","USGS-340132117214401",34.0255696,-117.3631005
"31350","USGS-340146117355801",34.0294567,-117.6003304
"31351","USGS-340152117355501",34.0311233,-117.599497
"31352","USGS-340203090073000",34.0341667,-90.125
"31353","USGS-340455117173801",34.0819444,-117.2938889
"31354","USGS-340552117172701",34.0977778,-117.2908333
"31355","USGS-340657090080900",34.1158333,-90.1358333
"31356","USGS-340843117032501",34.145288,-117.0578127
"31357","USGS-341014116494801",34.170565,-116.8308593
"31358","USGS-341023117074601",34.1730556,-117.1294444
"31359","USGS-341047117194301",34.1797222,-117.328611
"31360","USGS-341112117103801",34.1866667,-117.1772222
"31361","USGS-341423117530201",34.2397222,-117.8838889
"31362","USGS-341448118020001",34.2466667,-118.0333333
"31363","USGS-341640090055100",34.2775,-90.0977778
"31364","USGS-341705118132401",34.2847237,-118.2242416
"31365","USGS-341732118171101",34.2922222,-118.2863889
"31366","USGS-341735118112101",34.2930556,-118.1891667
"31367","USGS-341751078371101",34.2973611,-78.6198083
"31368","USGS-341757111212801",34.29925,-111.3576944
"31369","USGS-341810117074401",34.3027778,-117.1288889
"31370","USGS-341829111041801",34.3079722,-111.0716667
"31371","USGS-341838118065201",34.3105556,-118.1144444
"31372","USGS-341930117561301",34.325,-117.9369444
"31373","USGS-342008117181301",34.3355556,-117.303611
"31374","USGS-342045118215201",34.3458333,-118.3644444
"31375","USGS-342100078503801",34.3499444,-78.8438417
"31376","USGS-342117117434001",34.3547222,-117.7277778
"31377","USGS-342119117422801",34.3552778,-117.7077778
"31378","USGS-342144118181601",34.3622222,-118.3044444
"31379","USGS-342149117523501",34.3636111,-117.8763889
"31380","USGS-342240117495401",34.3777778,-117.8316667
"31381","USGS-342359118424501",34.3997222,-118.7125
"31382","USGS-342404118450101",34.4011111,-118.7502778
"31383","USGS-342420118402201",34.4055556,-118.6727778
"31384","USGS-342422118401701",34.4061111,-118.6713889
"31385","USGS-342505118053701",34.4180556,-118.093611
"31386","USGS-342507118380301",34.4186074,-118.6350884
"31387","USGS-342510090183500",34.4191667,-90.31
"31388","USGS-342527118323001",34.4241667,-118.5416667
"31389","USGS-342530118332501",34.424996,-118.557864
"31390","USGS-342535118350801",34.4263848,-118.5864759
"31391","USGS-342557118353801",34.4325,-118.5938889
"31392","USGS-342613078230301",34.4368722,-78.3840806
"31393","USGS-342623118190401",34.4397222,-118.3177778
"31394","USGS-342630090142600",34.4416667,-90.2405556
"31395","USGS-342632118084501",34.4422222,-118.1458333
"31396","USGS-342815090195500",34.4708333,-90.3319444
"31397","USGS-342848111475700",34.4800265,-111.7998706
"31398","USGS-343139118314301",34.5275,-118.528611
"31399","USGS-343244118305801",34.5455556,-118.516111
"31400","USGS-343248086510201",34.5466667,-86.8505556
"31401","USGS-343306112274100",34.5516909,-112.4621135
"31402","USGS-343307112274201",34.5519686,-112.4623913
"31403","USGS-343314112272901",34.5539131,-112.45878
"31404","USGS-343332112264301",34.5589131,-112.446002
"31405","USGS-343344112263701",34.5622464,-112.4443353
"31406","USGS-343348086503301",34.5633333,-86.8425
"31407","USGS-343521077510301",34.5891139,-77.8506972
"31408","USGS-343618078391801",34.6050806,-78.6548833
"31409","USGS-343659086075201",34.6163889,-86.1311111
"31410","USGS-343821077475901",34.6392222,-77.7998333
"31411","USGS-344016078161701",34.6709917,-78.2713278
"31412","USGS-344459114313801",34.7496361,-114.5273889
"31413","USGS-344529090115500",34.7580556,-90.1986111
"31414","USGS-344624077511601",34.7734361,-77.8545278
"31415","USGS-344630078490201",34.7748889,-78.8172028
"31416","USGS-344734078312901",34.79275,-78.5246389
"31417","USGS-344922079091801",34.8227167,-79.1551361
"31418","USGS-345002118424201",34.8338889,-118.7116667
"31419","USGS-345213092295201",34.8702778,-92.4977778
"31420","USGS-345257092303601",34.8825,-92.51
"31421","USGS-345257092310201",34.8825,-92.5172222
"31422","USGS-345352112120401",34.8989086,-112.184054
"31423","USGS-345441076490901",34.9113056,-76.8193611
"31424","USGS-345540078032101",34.9277778,-78.05575
"31425","USGS-345557107061801",34.9324111,-107.1051167
"31426","USGS-345624078135801",34.9401676,-78.2324954
"31427","USGS-345636110305400",34.9449278,-110.5117111
"31428","USGS-345637107080701",34.9436694,-107.1353972
"31429","USGS-345705106405210",34.9514394,-106.681692
"31430","USGS-345745107145701",34.9625694,-107.2492556
"31431","USGS-345827107160801",34.9740528,-107.2687444
"31432","USGS-345908106411010",34.985605,-106.6866921
"31433","USGS-345945120341301",34.9960278,-120.5704444
"31434","USGS-345950077515601",34.9971389,-77.8656111
"31435","USGS-345955107172001",34.9985611,-107.2887389
"31436","USGS-345956106411210",34.9989379,-106.6872477
"31437","USGS-350014078362501",35.0038694,-78.6069583
"31438","USGS-350059120351501",35.0163889,-120.5875278
"31439","USGS-350112107184001",35.0200056,-107.3109694
"31440","USGS-350121120351301",35.0225833,-120.5869722
"31441","USGS-350138077080501",35.0271389,-77.1346111
"31442","USGS-350155107235001",35.0319611,-107.3971778
"31443","USGS-350218107265301",35.0383083,-107.4481278
"31444","USGS-350228107312601",35.0411278,-107.5240056
"31445","USGS-350247107282801",35.0464333,-107.4745056
"31446","USGS-350248106405210",35.0467139,-106.6813278
"31447","USGS-350249106404310",35.0470472,-106.6788111
"31448","USGS-350306107365601",35.0516944,-107.6156278
"31449","USGS-350312107322701",35.0533694,-107.5408222
"31450","USGS-350313107355501",35.0536028,-107.5987028
"31451","USGS-350319107371101",35.0553222,-107.6196222
"31452","USGS-350325107336001",35.057,-107.5665694
"31453","USGS-350345107195801",35.0625,-107.3327778
"31454","USGS-350348107413601",35.0633111,-107.6932972
"31455","USGS-350351107400701",35.0642611,-107.6685361
"31456","USGS-350353107201501",35.0647361,-107.3373778
"31457","USGS-350353107442301",35.0647833,-107.7397778
"31458","USGS-350355107405001",35.0652,-107.6805861
"31459","USGS-350400077101501",35.0666667,-77.1708333
"31460","USGS-350409079391301",35.0693,-79.6536083
"31461","USGS-3505560820626",35.0988889,-82.1072222
"31462","USGS-3506060820214",35.1016667,-82.0372222
"31463","USGS-3506060820409",35.1016667,-82.0691667
"31464","USGS-3506570820116",35.1158333,-82.0211111
"31465","USGS-3507040820452",35.1177778,-82.0811111
"31466","USGS-3507300820702",35.125,-82.1172222
"31467","USGS-350751078094701",35.1308056,-78.1630278
"31468","USGS-350820107493701",35.1389222,-107.8269139
"31469","USGS-350850107500901",35.1471389,-107.8358111
"31470","USGS-350905079002301",35.1513889,-79.0063889
"31471","USGS-350905107503901",35.1514722,-107.8441333
"31472","USGS-351144076484401",35.1955611,-76.8121944
"31473","USGS-351309079014601",35.2191667,-79.0294444
"31474","USGS-351317077262901",35.2215519,-77.4410738
"31475","USGS-351355119194801",35.2319444,-119.33
"31476","USGS-351405079201001",35.2347222,-79.3361111
"31477","USGS-351436120405201",35.2433333,-120.681111
"31478","USGS-351449079181801",35.2469444,-79.305
"31479","USGS-351527076490801",35.2575278,-76.8188333
"31480","USGS-351538077471301",35.2605556,-77.7869444
"31481","USGS-351552077391901",35.2644444,-77.6552778
"31482","USGS-351634079434101",35.27625,-79.7280556
"31483","USGS-351724078454201",35.29,-78.7615278
"31484","USGS-351725120395901",35.2904,-120.6663194
"31485","USGS-351728108012801",35.2910417,-108.0245111
"31486","USGS-351732108064101",35.2922278,-108.1112611
"31487","USGS-351745119203401",35.2958333,-119.3427778
"31488","USGS-351918077061501",35.3218286,-77.1038398
"31489","USGS-351930079051701",35.325,-79.0880556
"31490","USGS-352055078531701",35.3486417,-78.8880667
"31491","USGS-352127120484501",35.3575083,-120.8124639
"31492","USGS-352149079174901",35.3636389,-79.297
"31493","USGS-352235931204001",35.3763889,-93.2011111
"31494","USGS-352255931228001",35.3819444,-93.2077778
"31495","USGS-352258078022601",35.3827778,-78.0406389
"31496","USGS-352349077401601",35.3969444,-77.6711111
"31497","USGS-352354078351701",35.3983333,-78.5880556
"31498","USGS-352402096554801",35.4005556,-96.93
"31499","USGS-352420097013001",35.4058333,-97.025
"31500","USGS-352624077355201",35.4401732,-77.5975823
"31501","USGS-352814077055301",35.4705556,-77.0980556
"31502","USGS-352934120395501",35.4928833,-120.6651639
"31503","USGS-353057078115901",35.5157222,-78.1996389
"31504","USGS-353115097113201",35.5208333,-97.1922222
"31505","USGS-353143077253601",35.5286111,-77.4266667
"31506","USGS-353328119395901",35.5577778,-119.6663889
"31507","USGS-353344076425901",35.5621944,-76.7163444
"31508","USGS-353345083505101",35.5626389,-83.8476667
"31509","USGS-353357098220901",35.5658835,-98.3695079
"31510","USGS-353410078211901",35.5695,-78.3553056
"31511","USGS-353517077171001",35.5880556,-77.2861111
"31512","USGS-353534083472001",35.5929444,-83.7890833
"31513","USGS-353549076252701",35.5969722,-76.4241944
"31514","USGS-353629096564601",35.6080556,-96.9461111
"31515","USGS-353749083435301",35.6303,-83.7316306
"31516","USGS-353758076443601",35.6328889,-76.74325
"31517","USGS-353811083432001",35.6365833,-83.7223056
"31518","USGS-353826083444901",35.64075,-83.7470278
"31519","USGS-353933076340501",35.6592722,-76.5680222
"31520","USGS-353954077342001",35.665,-77.5722222
"31521","USGS-354013106443510",35.6703046,-106.7436468
"31522","USGS-354014106443310",35.6705823,-106.7430913
"31523","USGS-354236109331400",35.71,-109.5538889
"31524","USGS-354533076361001",35.7591111,-76.6028889
"31525","USGS-354537077282301",35.7602778,-77.4730556
"31526","USGS-354856106312810",35.8155797,-106.5250328
"31527","USGS-354940106383610",35.8278011,-106.643924
"31528","USGS-354943106384110",35.8286345,-106.6453129
"31529","USGS-355011077042801",35.8363333,-77.0743889
"31530","USGS-355017077250301",35.8380556,-77.4175
"31531","USGS-355151076431401",35.8642528,-76.7204528
"31532","USGS-355223106371710",35.873078,-106.6219795
"31533","USGS-355229077085401",35.8746917,-77.148375
"31534","USGS-355241114401601",35.8780833,-114.6709722
"31535","USGS-355410106371510",35.9027996,-106.6214241
"31536","USGS-355718077170201",35.9548583,-77.2838111
"31537","USGS-355745077301401",35.9626167,-77.5037583
"31538","USGS-355817078121201",33.9714917,-78.2033528
"31539","USGS-355817092502701",35.9714389,-92.8410111
"31540","USGS-355848092484901",35.9801389,-92.8135
"31541","USGS-355849086410700",35.9803403,-86.6852752
"31542","USGS-355850086410400",35.980618,-86.6844418
"31543","USGS-355910086412900",35.9861735,-86.6913865
"31544","USGS-355923092460201",35.98975,-92.7672778
"31545","USGS-355929086413800",35.9914511,-86.6938865
"31546","USGS-355951092414101",35.9975667,-92.6948028
"31547","USGS-360026077324101",36.0072222,-77.5447222
"31548","USGS-360030092410201",36.0083694,-92.6840694
"31549","USGS-360039119583101",36.0108333,-119.9752778
"31550","USGS-360103092382601",36.0174444,-92.6404444
"31551","USGS-360106092382601",36.0184722,-92.6406389
"31552","USGS-360113092351801",36.02025,-92.5884722
"31553","USGS-360130092403201",36.0250833,-92.6756028
"31554","USGS-360132092352801",36.0255611,-92.5912611
"31555","USGS-360211078513701",36.0362639,-78.860175
"31556","USGS-360226078512801",36.0405833,-78.8576667
"31557","USGS-360447092334401",36.0798833,-92.5624694
"31558","USGS-360455092323101",36.0822,-92.5420028
"31559","USGS-360508092331901",36.0855833,-92.55525
"31560","USGS-360519076595501",36.0887778,-76.9988889
"31561","USGS-360620077392401",36.1055556,-77.6566667
"31562","USGS-360629092330501",36.1080667,-92.5516444
"31563","USGS-360653077381801",36.1146139,-77.6384028
"31564","USGS-361002077451001",36.1673745,-77.7524764
"31565","USGS-361310077454601",36.2195962,-77.7624767
"31566","USGS-361335077483101",36.2263889,-77.8086111
"31567","USGS-361631076563701",36.2751944,-76.9434861
"31568","USGS-361804077111801",36.3009722,-77.1884167
"31569","USGS-361918077255301",36.3216917,-77.4311306
"31570","USGS-362004077300901",36.3341889,-77.5023944
"31571","USGS-362112076595001",36.35325,-76.9972222
"31572","USGS-362146089301901",36.3627778,-89.5052778
"31573","USGS-362558094135001",36.4327778,-94.2305556
"31574","USGS-362600094135801",36.4333333,-94.2327778
"31575","USGS-362623114210001",36.4397222,-114.35
"31576","USGS-362835094151301",36.4763889,-94.2536111
"31577","USGS-362854077020001",36.4818333,-77.0338056
"31578","USGS-362932121084701",36.4921667,-121.1465
"31579","USGS-363011094063101",36.5030556,-94.1086111
"31580","USGS-363018094063101",36.505,-94.1086111
"31581","USGS-363018094172201",36.505,-94.2894444
"31582","USGS-363019094151901",36.5052778,-94.2552778
"31583","USGS-363036094035101",36.51,-94.0641667
"31584","USGS-363042094285601",36.5116667,-94.4822222
"31585","USGS-363053094170501",36.5147222,-94.2847222
"31586","USGS-363143094171501",36.5286111,-94.2875
"31587","USGS-363145094171401",36.5291667,-94.2872222
"31588","USGS-363211094170401",36.5363889,-94.2844444
"31589","USGS-363212094170001",36.5366667,-94.2833333
"31590","USGS-363238094073301",36.5438889,-94.1258333
"31591","USGS-363240094073301",36.5444444,-94.1258333
"31592","USGS-363242094292101",36.545,-94.4891667
"31593","USGS-363243094292101",36.5452778,-94.4891667
"31594","USGS-363258094283301",36.5494444,-94.4758333
"31595","USGS-363304094174801",36.5511111,-94.2966667
"31596","USGS-363319094295401",36.5552778,-94.4983333
"31597","USGS-363330094294401",36.5583333,-94.4955556
"31598","USGS-363357094181901",36.5658333,-94.3052778
"31599","USGS-363438094271701",36.5772222,-94.4547222
"31600","USGS-363443094274801",36.5786111,-94.4633333
"31601","USGS-363458094265001",36.5827778,-94.4472222
"31602","USGS-363459094081701",36.5830556,-94.1380556
"31603","USGS-363500094082001",36.5833333,-94.1388889
"31604","USGS-363505094082401",36.5847222,-94.14
